ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-24 13:17:06.107857,-57.28587017740161,-66.42615505019592,-47.62214260546487,-57.28587017740161,-57.28587017740161,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587017740161
2024-06-24 13:17:06.108384,-57.28587017212127,-66.20253159476985,-47.544055233019265,-57.28587017212127,-57.28587017212127,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587017212127
2024-06-24 13:17:06.108875,-57.28587016720164,-67.05542601807056,-47.769073904361086,-57.28587016720164,-57.28587016720164,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587016720164
2024-06-24 13:17:06.109378,-57.28587016216177,-66.10611306066652,-47.701412839989935,-57.28587016216177,-57.28587016216177,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587016216177
2024-06-24 13:17:06.110048,-57.28587015544862,-66.18650503017132,-47.548977580827845,-57.28587015544862,-57.28587015544862,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587015544862
2024-06-24 13:17:06.110529,-57.28587015062919,-66.88451303071251,-48.844853629997004,-57.28587015062919,-57.28587015062919,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587015062919
2024-06-24 13:17:06.111157,-57.28587014433686,-66.59539550751106,-47.775293320967144,-57.28587014433686,-57.28587014433686,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587014433686
2024-06-24 13:17:06.111663,-57.28587013926693,-67.21244099457617,-47.80485869661869,-57.28587013926693,-57.28587013926693,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587013926693
2024-06-24 13:17:06.112141,-57.285870134477555,-66.50898815783765,-47.29291382261804,-57.285870134477555,-57.285870134477555,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870134477555
2024-06-24 13:17:06.112575,-57.28587013012904,-67.1797220194368,-47.55491095718735,-57.28587013012904,-57.28587013012904,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587013012904
2024-06-24 13:17:06.113016,-57.28587012571039,-66.969832933266,-48.49155337282851,-57.28587012571039,-57.28587012571039,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587012571039
2024-06-24 13:17:06.113496,-57.28587012090097,-66.36969511537292,-47.15142745456592,-57.28587012090097,-57.28587012090097,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587012090097
2024-06-24 13:17:06.114003,-57.28587011582102,-66.84056335953888,-48.21685593734953,-57.28587011582102,-57.28587011582102,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587011582102
2024-06-24 13:17:06.114438,-57.285870111462486,-66.93855910046182,-48.29450059767465,-57.285870111462486,-57.285870111462486,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870111462486
2024-06-24 13:17:06.114918,-57.285870106653064,-67.09920107801027,-48.87374436506293,-57.285870106653064,-57.285870106653064,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870106653064
2024-06-24 13:17:06.115346,-57.28587010236467,-66.55881412133861,-47.579869293177886,-57.28587010236467,-57.28587010236467,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587010236467
2024-06-24 13:17:06.115887,-57.28587009694406,-67.16539358859966,-47.541376438789186,-57.28587009694406,-57.28587009694406,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587009694406
2024-06-24 13:17:06.116369,-57.2858700921146,-66.67065115702096,-47.922667223911674,-57.2858700921146,-57.2858700921146,0.0,0.0,0.0,0.0,0.0,0.0,-57.2858700921146
2024-06-24 13:17:06.116852,-57.285870087275114,-66.73496559583158,-47.69884460162146,-57.285870087275114,-57.285870087275114,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870087275114
2024-06-24 13:17:06.117368,-57.28587008210499,-66.26678678733542,-48.22036162066484,-57.28587008210499,-57.28587008210499,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587008210499
2024-06-24 13:27:21.714238,-57.27970203483052,-66.81712051340114,-48.006777768912706,-57.27970203483052,-57.27970203483052,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970203483052
2024-06-24 13:27:21.716089,-57.279702016284205,-66.74282579478697,-47.90118328485855,-57.279702016284205,-57.279702016284205,0.0,0.0,0.0,0.0,0.0,0.0,-57.279702016284205
2024-06-24 13:27:21.716590,-57.279702011264376,-66.24811238717885,-47.70220165287202,-57.279702011264376,-57.279702011264376,0.0,0.0,0.0,0.0,0.0,0.0,-57.279702011264376
2024-06-24 13:27:21.717040,-57.27970200675554,-67.16520289347575,-48.88929369336248,-57.27970200675554,-57.27970200675554,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970200675554
2024-06-24 13:27:21.717493,-57.27970200221665,-66.5607537230363,-48.16755952017436,-57.27970200221665,-57.27970200221665,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970200221665
2024-06-24 13:27:21.718007,-57.279701997066574,-67.02788434278638,-47.83330454706151,-57.279701997066574,-57.279701997066574,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701997066574
2024-06-24 13:27:21.718467,-57.27970199245755,-66.97762117341912,-47.905512549706046,-57.27970199245755,-57.27970199245755,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970199245755
2024-06-24 13:27:21.718913,-57.279701987988794,-66.53147557124602,-48.172182847988914,-57.279701987988794,-57.279701987988794,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701987988794
2024-06-24 13:27:21.719360,-57.27970198351002,-66.54412930527074,-47.87245130915472,-57.27970198351002,-57.27970198351002,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970198351002
2024-06-24 13:27:21.719740,-57.279701979702565,-68.05422854550795,-48.03848457728723,-57.279701979702565,-57.279701979702565,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701979702565
2024-06-24 13:27:21.720105,-57.27970197604535,-66.49733744617006,-47.61276746236476,-57.27970197604535,-57.27970197604535,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970197604535
2024-06-24 13:27:21.720467,-57.2797019724182,-66.54239079451189,-47.644995583737355,-57.2797019724182,-57.2797019724182,0.0,0.0,0.0,0.0,0.0,0.0,-57.2797019724182
2024-06-24 13:27:21.720854,-57.27970196854056,-66.02068445460871,-48.068588582031836,-57.27970196854056,-57.27970196854056,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970196854056
2024-06-24 13:27:21.721271,-57.27970196436231,-67.56459914134646,-48.312499387874354,-57.27970196436231,-57.27970196436231,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970196436231
2024-06-24 13:27:21.721685,-57.279701960214126,-66.48215164375095,-47.84516799830297,-57.279701960214126,-57.279701960214126,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701960214126
2024-06-24 13:27:21.722874,-57.279701948300634,-66.6273828240936,-47.56466387059957,-57.279701948300634,-57.279701948300634,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701948300634
2024-06-24 13:27:21.723416,-57.279701942869934,-67.05866689549148,-47.40618871383125,-57.279701942869934,-57.279701942869934,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701942869934
2024-06-24 13:27:21.723876,-57.27970193826084,-66.60752486987923,-48.307266617464606,-57.27970193826084,-57.27970193826084,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970193826084
2024-06-24 13:27:21.724315,-57.279701933862164,-66.82077468066568,-48.150585498877604,-57.279701933862164,-57.279701933862164,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701933862164
2024-06-24 13:27:21.724753,-57.27970192947351,-66.45493559981078,-47.9463163643601,-57.27970192947351,-57.27970192947351,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970192947351
2024-06-24 13:27:21.725201,-57.27970192498466,-66.72378280829703,-48.205955333428655,-57.27970192498466,-57.27970192498466,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970192498466
2024-06-24 13:27:21.725655,-57.279701920435684,-66.2322399191812,-47.850492501380224,-57.279701920435684,-57.279701920435684,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701920435684
2024-06-24 13:27:21.726096,-57.279701916016975,-66.66336303156305,-48.0918292757092,-57.279701916016975,-57.279701916016975,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701916016975
2024-06-24 13:27:21.726490,-57.27970191206919,-66.27733455957562,-48.47469842982812,-57.27970191206919,-57.27970191206919,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970191206919
2024-06-24 13:27:21.726871,-57.27970190825165,-67.23136851161364,-48.559155040981345,-57.27970190825165,-57.27970190825165,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970190825165
2024-06-24 13:27:21.727250,-57.27970190445417,-67.22969109852298,-47.70106749904637,-57.27970190445417,-57.27970190445417,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970190445417
2024-06-24 13:27:21.727630,-57.27970190064666,-66.89486858331908,-47.76265052596423,-57.27970190064666,-57.27970190064666,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970190064666
2024-06-24 13:27:21.728014,-57.27970189679907,-66.2918244244601,-47.69230855044566,-57.27970189679907,-57.27970189679907,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970189679907
2024-06-24 13:27:21.728394,-57.27970189299156,-66.49540916510166,-48.36854005848361,-57.27970189299156,-57.27970189299156,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970189299156
2024-06-24 13:27:21.728780,-57.27970188912394,-66.66103472104992,-47.326626222375936,-57.27970188912394,-57.27970188912394,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970188912394
2024-06-24 13:27:21.729242,-57.27970188449481,-66.5590563153657,-46.60771902174535,-57.27970188449481,-57.27970188449481,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970188449481
2024-06-24 13:27:21.729695,-57.27970187995585,-67.26318606908825,-48.31369924349007,-57.27970187995585,-57.27970187995585,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970187995585
2024-06-24 13:27:21.730132,-57.279701875577224,-66.82934626689973,-48.292126777030276,-57.279701875577224,-57.279701875577224,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701875577224
2024-06-24 13:27:21.730672,-57.27970187016655,-67.24377178406576,-47.91649180473807,-57.27970187016655,-57.27970187016655,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970187016655
2024-06-24 13:27:21.731116,-57.279701865717776,-66.82814529287627,-47.82678545785109,-57.279701865717776,-57.279701865717776,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701865717776
2024-06-24 13:27:21.731545,-57.2797018614193,-67.55206561067884,-47.63975225327028,-57.2797018614193,-57.2797018614193,0.0,0.0,0.0,0.0,0.0,0.0,-57.2797018614193
2024-06-24 13:27:21.732015,-57.27970185671001,-66.49551022796726,-47.82460825057329,-57.27970185671001,-57.27970185671001,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970185671001
2024-06-24 13:27:21.732492,-57.27970185193059,-66.77299770255662,-47.731843699141905,-57.27970185193059,-57.27970185193059,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970185193059
2024-06-24 13:27:21.732934,-57.279701847501855,-67.01525030832904,-47.77757127567798,-57.279701847501855,-57.279701847501855,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701847501855
2024-06-24 13:27:21.733330,-57.27970184353403,-66.34241990119801,-47.832259936030326,-57.27970184353403,-57.27970184353403,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970184353403
2024-06-24 13:27:21.733745,-57.27970183937583,-66.72524957335163,-47.47971359186867,-57.27970183937583,-57.27970183937583,0.0,0.0,0.0,0.0,0.0,0.0,-57.27970183937583
2024-06-24 13:27:21.734120,-57.279701835618425,-66.52156539958136,-47.94290986344778,-57.279701835618425,-57.279701835618425,0.0,0.0,0.0,0.0,0.0,0.0,-57.279701835618425
2024-06-24 13:27:21.734500,-57.2797018318109,-66.9848077932501,-48.382248325683236,-57.2797018318109,-57.2797018318109,0.0,0.0,0.0,0.0,0.0,0.0,-57.2797018318109
2024-06-24 13:37:37.561413,-57.27353137421259,-67.12665884699105,-47.2173993004365,-57.27353137421259,-57.27353137421259,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353137421259
2024-06-24 13:37:37.563435,-57.27353135395257,-66.39073252192348,-47.309621660889036,-57.27353135395257,-57.27353135395257,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353135395257
2024-06-24 13:37:37.564002,-57.27353134827135,-66.27076513279177,-47.33995664544812,-57.27353134827135,-57.27353134827135,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353134827135
2024-06-24 13:37:37.564452,-57.27353134376244,-67.03898930468193,-47.7046715279473,-57.27353134376244,-57.27353134376244,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353134376244
2024-06-24 13:37:37.564879,-57.27353133948399,-67.51439032656327,-47.80775647622958,-57.27353133948399,-57.27353133948399,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353133948399
2024-06-24 13:37:37.565321,-57.273531335055246,-66.40643490899397,-48.170855395143526,-57.273531335055246,-57.273531335055246,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531335055246
2024-06-24 13:37:37.565761,-57.273531330646534,-66.16372066616759,-48.28838379388539,-57.273531330646534,-57.273531330646534,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531330646534
2024-06-24 13:37:37.566191,-57.27353132633802,-67.11094841359576,-47.891182905495896,-57.27353132633802,-57.27353132633802,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353132633802
2024-06-24 13:37:37.566593,-57.27353132231006,-66.58858381118831,-47.84181959100043,-57.27353132231006,-57.27353132231006,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353132231006
2024-06-24 13:37:37.567019,-57.273531318041634,-66.02072669221938,-47.7124865017618,-57.273531318041634,-57.273531318041634,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531318041634
2024-06-24 13:37:37.567437,-57.27353131385336,-66.52953348042537,-48.23738933604093,-57.27353131385336,-57.27353131385336,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353131385336
2024-06-24 13:37:37.567799,-57.2735313102262,-66.24801661449446,-47.96829291923221,-57.2735313102262,-57.2735313102262,0.0,0.0,0.0,0.0,0.0,0.0,-57.2735313102262
2024-06-24 13:37:37.568171,-57.27353130649884,-67.06552083231412,-48.51910777341612,-57.27353130649884,-57.27353130649884,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353130649884
2024-06-24 13:37:37.568560,-57.273531302601135,-66.06422012339188,-48.018671224183464,-57.273531302601135,-57.273531302601135,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531302601135
2024-06-24 13:37:37.568934,-57.27353129885373,-66.86957137937746,-47.607579606603196,-57.27353129885373,-57.27353129885373,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353129885373
2024-06-24 13:37:37.569792,-57.273531290256756,-66.94271142952995,-47.51491294182788,-57.273531290256756,-57.273531290256756,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531290256756
2024-06-24 13:37:37.570271,-57.27353128545727,-66.59410903509517,-47.78125187856505,-57.27353128545727,-57.27353128545727,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353128545727
2024-06-24 13:37:37.570705,-57.27353128110868,-66.58147962281292,-47.739228961194016,-57.27353128110868,-57.27353128110868,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353128110868
2024-06-24 13:37:37.571143,-57.27353127672001,-66.90654506717225,-47.99654826721933,-57.27353127672001,-57.27353127672001,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353127672001
2024-06-24 13:37:37.571567,-57.27353127247162,-66.49956011480351,-48.397518525644,-57.27353127247162,-57.27353127247162,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353127247162
2024-06-24 13:37:37.571995,-57.273531268183156,-67.27012261243301,-47.97015192044202,-57.273531268183156,-57.273531268183156,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531268183156
2024-06-24 13:37:37.572455,-57.27353126357404,-66.69785489033626,-47.85930150931552,-57.27353126357404,-57.27353126357404,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353126357404
2024-06-24 13:37:37.572841,-57.27353125970641,-66.54448527694697,-47.76606655797016,-57.27353125970641,-57.27353125970641,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353125970641
2024-06-24 13:37:37.573238,-57.27353125572855,-67.17102230583065,-47.087740649280974,-57.27353125572855,-57.27353125572855,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353125572855
2024-06-24 13:37:37.573662,-57.27353125148015,-66.6659189763462,-47.23354655218324,-57.27353125148015,-57.27353125148015,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353125148015
2024-06-24 13:37:37.574046,-57.273531247632555,-66.62588733430444,-48.40783032049859,-57.273531247632555,-57.273531247632555,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531247632555
2024-06-24 13:37:37.574435,-57.27353124373486,-66.38943026923067,-48.089449573977014,-57.27353124373486,-57.27353124373486,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353124373486
2024-06-24 13:37:37.574849,-57.27353123958667,-66.79708247537035,-47.49213914288877,-57.27353123958667,-57.27353123958667,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353123958667
2024-06-24 13:37:37.575235,-57.27353123571902,-66.79156454278458,-48.409664309442164,-57.27353123571902,-57.27353123571902,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353123571902
2024-06-24 13:37:37.575678,-57.27353123128025,-66.4016100093094,-47.95585558704681,-57.27353123128025,-57.27353123128025,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353123128025
2024-06-24 13:37:37.576104,-57.273531227011816,-66.65428693518355,-48.85546416531754,-57.273531227011816,-57.273531227011816,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531227011816
2024-06-24 13:37:37.576533,-57.273531222713295,-66.93355304320514,-48.35817011274965,-57.273531222713295,-57.273531222713295,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531222713295
2024-06-24 13:37:37.576957,-57.27353121846487,-66.97258085602579,-47.80862400744367,-57.27353121846487,-57.27353121846487,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353121846487
2024-06-24 13:37:37.577431,-57.273531213715444,-67.01869276104365,-48.03408196180429,-57.273531213715444,-57.273531213715444,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531213715444
2024-06-24 13:37:37.577888,-57.273531209136365,-67.17599817454753,-48.629944416488186,-57.273531209136365,-57.273531209136365,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531209136365
2024-06-24 13:37:37.578353,-57.27353120447712,-67.33415039259651,-47.5357901782116,-57.27353120447712,-57.27353120447712,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353120447712
2024-06-24 13:37:37.578746,-57.27353120053931,-66.81178925362116,-48.08485732296949,-57.27353120053931,-57.27353120053931,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353120053931
2024-06-24 13:37:37.579125,-57.27353119674178,-67.25659965528492,-48.496013421425346,-57.27353119674178,-57.27353119674178,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353119674178
2024-06-24 13:37:37.579505,-57.27353119293423,-67.58382741249451,-48.234398364528815,-57.27353119293423,-57.27353119293423,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353119293423
2024-06-24 13:37:37.579981,-57.27353118816477,-66.76531390342214,-48.50659299347539,-57.27353118816477,-57.27353118816477,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353118816477
2024-06-24 13:37:37.580367,-57.27353118429709,-66.52698678979151,-48.49164101825723,-57.27353118429709,-57.27353118429709,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353118429709
2024-06-24 13:37:37.580744,-57.273531180519605,-66.39539307034941,-47.429558273962094,-57.273531180519605,-57.273531180519605,0.0,0.0,0.0,0.0,0.0,0.0,-57.273531180519605
2024-06-24 13:37:37.581122,-57.27353117673209,-66.34675550623423,-47.458663359257415,-57.27353117673209,-57.27353117673209,0.0,0.0,0.0,0.0,0.0,0.0,-57.27353117673209
2024-06-24 13:47:53.294092,-57.26736181011671,-66.31930509115527,-47.87841984857052,-57.26736181011671,-57.26736181011671,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736181011671
2024-06-24 13:47:53.295968,-57.26736179131943,-66.83836391936703,-48.45850267541037,-57.26736179131943,-57.26736179131943,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736179131943
2024-06-24 13:47:53.296423,-57.26736178676039,-67.28051935813815,-48.29681916055047,-57.26736178676039,-57.26736178676039,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736178676039
2024-06-24 13:47:53.296819,-57.26736178279251,-66.10080247627856,-47.34935406881666,-57.26736178279251,-57.26736178279251,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736178279251
2024-06-24 13:47:53.297281,-57.267361778163334,-66.37739873256521,-47.642703323616836,-57.267361778163334,-57.267361778163334,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361778163334
2024-06-24 13:47:53.297721,-57.26736177375459,-66.22317088914699,-47.56174460978295,-57.26736177375459,-57.26736177375459,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736177375459
2024-06-24 13:47:53.298119,-57.26736176976668,-66.04665914288059,-48.11438712186691,-57.26736176976668,-57.26736176976668,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736176976668
2024-06-24 13:47:53.298524,-57.26736176570863,-66.17850242959437,-47.34517432476983,-57.26736176570863,-57.26736176570863,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736176570863
2024-06-24 13:47:53.298920,-57.26736176174076,-66.50555655100106,-47.88716420214189,-57.26736176174076,-57.26736176174076,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736176174076
2024-06-24 13:47:53.299369,-57.26736175724184,-67.03093056379896,-47.52209336081629,-57.26736175724184,-57.26736175724184,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736175724184
2024-06-24 13:47:53.299829,-57.267361752632695,-66.85258928541187,-47.67223071636476,-57.267361752632695,-57.267361752632695,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361752632695
2024-06-24 13:47:53.300260,-57.26736174831412,-67.08409367771725,-47.203044165296205,-57.26736174831412,-57.26736174831412,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736174831412
2024-06-24 13:47:53.300838,-57.267361742522645,-66.50053679350067,-47.58567305091433,-57.267361742522645,-57.267361742522645,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361742522645
2024-06-24 13:47:53.301809,-57.26736173279334,-66.301039826201,-47.55044410601482,-57.26736173279334,-57.26736173279334,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736173279334
2024-06-24 13:47:53.302478,-57.267361726090044,-66.96530989358128,-47.80943890192921,-57.267361726090044,-57.267361726090044,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361726090044
2024-06-24 13:47:53.303091,-57.26736171994786,-66.47560459476581,-48.13085035264557,-57.26736171994786,-57.26736171994786,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736171994786
2024-06-24 13:47:53.304513,-57.26736170569961,-66.93292448452706,-48.441424505446236,-57.26736170569961,-57.26736170569961,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736170569961
2024-06-24 13:47:53.304973,-57.26736170109046,-66.14224352428928,-47.52272253775271,-57.26736170109046,-57.26736170109046,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736170109046
2024-06-24 13:47:53.305383,-57.26736169698231,-66.48241982680742,-48.51010522853714,-57.26736169698231,-57.26736169698231,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736169698231
2024-06-24 13:47:53.305780,-57.26736169300443,-66.58236958099205,-48.20663627243317,-57.26736169300443,-57.26736169300443,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736169300443
2024-06-24 13:47:53.306164,-57.26736168915682,-66.78179447644754,-48.63944014965849,-57.26736168915682,-57.26736168915682,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736168915682
2024-06-24 13:47:53.306590,-57.26736168488837,-66.84902616224318,-47.70222697758894,-57.26736168488837,-57.26736168488837,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736168488837
2024-06-24 13:47:53.306967,-57.267361681110884,-65.80488477463193,-47.753915769994954,-57.267361681110884,-57.267361681110884,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361681110884
2024-06-24 13:47:53.307420,-57.26736167657191,-65.99382163749759,-48.514651958712825,-57.26736167657191,-57.26736167657191,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736167657191
2024-06-24 13:47:53.307836,-57.26736167240365,-66.25139518471241,-47.746559872623095,-57.26736167240365,-57.26736167240365,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736167240365
2024-06-24 13:47:53.308278,-57.26736166797488,-66.49937485604207,-47.63007971701026,-57.26736166797488,-57.26736166797488,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736166797488
2024-06-24 13:47:53.308695,-57.26736166379661,-66.74645745433462,-47.70227406673991,-57.26736166379661,-57.26736166379661,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736166379661
2024-06-24 13:47:53.309256,-57.26736165817549,-66.92861880578472,-47.576766797228814,-57.26736165817549,-57.26736165817549,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736165817549
2024-06-24 13:47:53.309728,-57.267361653446116,-66.51676388754129,-47.98124121110925,-57.267361653446116,-57.267361653446116,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361653446116
2024-06-24 13:47:53.310241,-57.267361648305936,-67.09242280218132,-48.23386422896521,-57.267361648305936,-57.267361648305936,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361648305936
2024-06-24 13:47:53.310762,-57.26736164308561,-66.70780782265476,-47.64394514948111,-57.26736164308561,-57.26736164308561,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736164308561
2024-06-24 13:47:53.311200,-57.26736163869691,-67.4777150390603,-47.99304366952866,-57.26736163869691,-57.26736163869691,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736163869691
2024-06-24 13:47:53.311571,-57.267361634979565,-66.51244055737978,-47.70045959617014,-57.267361634979565,-57.267361634979565,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361634979565
2024-06-24 13:47:53.311951,-57.267361631172015,-66.79858409931204,-48.081814345731594,-57.267361631172015,-57.267361631172015,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361631172015
2024-06-24 13:47:53.312321,-57.26736162746468,-66.08256235222709,-47.88184482024063,-57.26736162746468,-57.26736162746468,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736162746468
2024-06-24 13:47:53.312688,-57.2673616237874,-67.14201680427387,-47.68810963677589,-57.2673616237874,-57.2673616237874,0.0,0.0,0.0,0.0,0.0,0.0,-57.2673616237874
2024-06-24 13:47:53.313052,-57.26736162014018,-65.84108988956888,-47.62006353185147,-57.26736162014018,-57.26736162014018,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736162014018
2024-06-24 13:47:53.313493,-57.267361615721434,-66.38301486322116,-47.60418034401562,-57.267361615721434,-57.267361615721434,0.0,0.0,0.0,0.0,0.0,0.0,-57.267361615721434
2024-06-24 13:47:53.313926,-57.26736161138284,-65.94590716494874,-47.971533899229605,-57.26736161138284,-57.26736161138284,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736161138284
2024-06-24 13:47:53.314349,-57.26736160714445,-66.78560102329983,-48.336503440334596,-57.26736160714445,-57.26736160714445,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736160714445
2024-06-24 13:47:53.314856,-57.26736160206439,-66.7527756223215,-47.99205219604178,-57.26736160206439,-57.26736160206439,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736160206439
